MODEL,SCENARIO,REGION,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
OECD Env-Growth,SSP1_v9_130325,SDN,,,,,,,,,,,1396.8936468936467,1612.991408487373,2023.4432402645114,2011.014624285803,2641.063737751782,3343.4654689159315,4384.962430419189,5857.316702160025,7769.158075601375,10193.770874630029,13196.349521621165,16828.471441069865,21116.180461329717,25988.881799706975,31355.660957196364,37273.473317439944,43618.40604179976,50464.740584912994,57736.77297446769,65263.67335517496,72928.89541562549,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SEN,,,,,,,,,,,1527.1407532085,1676.9683590875643,1737.9765160045035,1877.676504629629,2255.419603670701,2894.3744960615268,3842.977626800983,5193.465655664586,7016.3547643305255,9393.322900365152,12404.234594483749,16099.086757990864,20476.02705157969,25460.70583496954,30961.68775520492,36895.44371800719,43335.85716478232,50265.70273631841,57603.07595070051,65262.56443298969,73100.55436632087,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SGP,,,,,,,,,,,39120.694054605774,45372.011251758086,52074.518285489576,58328.74229793403,67147.91447599018,74463.07011572497,80146.83922349429,84045.91919519716,87124.18300653594,89291.52221872046,90485.57541549076,91561.06750392464,92639.74075245019,93676.5602438633,94882.3239783358,96175.51297269798,97783.23903818952,99450.7251766456,101553.31355093967,104124.65432886619,106947.38056773598,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SLB,,,,,,,,,,,2259.1687041564796,2072.340425531915,2431.226765799257,2832.2147651006717,3323.029366306028,4243.867243867245,5569.482288828337,7346.303501945526,9577.30673316708,12307.506053268766,15576.009501187647,19316.159250585475,23556.46100116414,28151.162790697676,32984.813084112146,38004.722550177095,43473.557692307695,49224.81572481573,55432.91139240506,61848.16753926701,68596.73024523159,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SLE,,,,,,,,,,,424.33019551049966,647.0017465554046,741.6496250852081,1095.1212028229518,1285.5946398659967,1650.2760302991398,2258.515596988168,3176.2727068849517,4455.974508762613,6173.731828809597,8386.374791400804,11143.948801222656,14468.799700626814,18315.774907749077,22617.20252816708,27321.487451914272,32511.615044247792,38142.53710445254,44164.70252803649,50551.11370489253,57199.61996199619,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SLV,,,,,,,,,,,5171.212121212121,5701.702197983804,5977.555304375908,6367.7244458619025,7216.796564339112,8409.754532327932,10106.320431161195,12325.81453634085,15031.604259704569,18172.670807453414,21680.73732718894,25466.935793925404,29436.48077310248,33588.40885142255,38016.76593867196,42609.84060984061,47413.70128298232,52437.38887477775,57832.17344753746,63674.31972789116,69899.93972272452,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SOM,,,,,,,,,,,0.0,0.0,33.758439609902474,37.57253860529163,49.58601655933764,74.11918225315354,120.46492320464921,202.3638396422297,337.08912891444555,549.8276522405209,871.7674879853535,1334.303661712885,1961.122275467615,2761.967981257321,3730.164995658009,4861.451083913287,6157.5058861735815,7610.116346233187,9186.497606851959,10846.634163031393,12540.856370454349,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SRB,,,,,,,,,,,4821.985395697652,6429.890422077922,7099.939123376624,7730.092118730809,8791.50778109863,10226.915113871635,11959.04365904366,13884.759916492692,15904.447241451648,17936.806509563565,19973.18662536054,22088.821490467937,24310.074955908287,26585.29145955716,28770.082779526638,30927.766331353778,33204.438807863036,35541.972507673825,38045.866364665904,40769.2074556751,43661.65167620605,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,STP,,,,,,,,,,,0.0,1411.764705882353,1757.5757575757573,2718.3908045977014,5447.513812154695,8075.675675675676,11643.617021276596,16116.402116402121,21281.914893617024,27010.81081081081,33116.0220994475,39596.5909090909,46294.11764705882,52684.84848484848,59251.57232704402,65370.12987012987,72114.86486486485,78594.40559440559,85824.81751824818,92643.93939393939,99574.80314960629,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SUR,,,,,,,,,,,4961.456102783724,6132.264529058117,7104.761904761905,8445.054945054946,10408.52575488455,13024.221453287197,16343.537414965986,20263.86554621849,24605.351170568563,29262.54180602007,34090.909090909096,39005.102040816324,44025.9067357513,48978.835978835974,53732.85198555958,58528.756957328376,63376.673040152964,68427.72277227722,73572.01646090535,78864.80686695277,84405.4054054054,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SVK,,,,,,,,,,,12686.586493987048,16089.38134810711,20043.390699377516,23172.73710782546,26863.84642730181,30629.8769771529,34850.03491620112,39366.614392751355,43683.2839463134,47493.282149712104,50894.911697849275,54187.39023533544,57775.16362993101,61896.66905444126,66312.14714988162,70737.32119635891,75116.28348850465,79725.67409144196,84586.40855011092,89796.03753910323,95394.81641468684,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SVN,,,,,,,,,,,19804.53400503778,23457.042957042962,25281.280788177344,26760.154738878144,29398.002853067046,32240.975152367555,35508.333333333336,39035.20804755373,42443.59205776174,45564.81069042316,48516.51254953765,51547.79572239197,54842.287694973995,58392.57981018118,62025.82866982351,65680.32786885246,69449.80443285528,73412.74725274727,77649.42016057092,82269.54545454546,87211.16279069768,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SWE,,,,,,,,,,,29245.37246049662,32702.403366928786,33762.36673773987,37247.013172674364,40442.54445964433,43492.050130939024,46803.3803829902,50402.340702210655,54124.832775919735,57753.182917002414,61016.0,63830.734632683656,66778.21293878734,70453.14921797941,74362.6992853216,78320.18577101703,82357.88985967699,86579.76806656622,91142.8478204124,96210.37162824115,101747.5893735651,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SWZ,,,,,,,,,,,4225.563909774436,4515.837104072398,4753.7942664418215,4345.2950558213715,4506.818181818182,5233.454545454546,6424.135497529994,8134.893324156917,10384.615384615385,13180.851063829788,16476.629361421987,20222.80471821756,24417.049180327867,29085.148514851484,34154.41176470588,39520.40816326531,45165.50764951321,50993.57601713062,57014.69507714915,63251.89681335356,69589.94501178319,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,SYR,,,,,,,,,,,3755.5819625992867,4133.4667820818,4749.105874283475,4924.7997828152575,6819.8928134363,8709.895171537484,11276.10672906367,14547.33909771716,18446.43294925227,22946.928999144566,27961.133003266983,33311.86666666667,38816.85844082634,44365.537584515456,49866.25158154091,55527.78431438465,61597.52311418921,67893.15316570314,74546.00566775478,81615.28709917971,89272.70945230722,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TCD,,,,,,,,,,,750.4256871807345,1373.901491927243,1337.0446245657788,1427.185231934364,1556.831794799521,1939.9682034976154,2597.4139437358026,3585.3895054412233,4989.208270297529,6871.873209852969,9317.52407906149,12382.708984460978,16098.567457772073,20454.28714691626,25418.35352083761,30943.011276060675,36998.83210503001,43521.53475291281,50456.668814433,57785.31165091851,65427.440525020516,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TGO,,,,,,,,,,,915.9365874009179,858.173076923077,898.1420039814201,1037.6099484379743,1263.671875,1629.605604566684,2201.2217470983505,3060.34582801439,4299.121538974758,6024.49768991082,8342.504446071765,11344.650733408553,15105.204536249496,19654.600301659128,24998.694254720773,31114.429868819374,38024.77064220184,45642.450584704544,53949.53547297296,62931.948501568746,72510.24498886413,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,THA,,,,,,,,,,,5496.856939276383,6674.787849710636,7672.911663435664,9156.748911465893,11542.626871448912,14812.390758138517,19017.527173913044,24004.705690349252,29500.45930049221,35319.62624630981,41293.96684327466,47414.0340085241,53625.91343026159,59859.37819113004,66002.68861274139,72095.90784044017,78256.6277068044,84439.59776622082,90665.76147987833,96989.37562720886,103329.42607800472,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TJK,,,,,,,,,,,968.734812894865,1500.3874167054084,1938.2177642099143,2463.917525773196,3083.8735818476503,4201.831210191082,5970.401691331924,8428.476645435243,11516.78753693258,15107.930420490342,19000.562904587674,23030.241349229433,27138.11320754717,31272.898074213244,35380.31828515752,39433.09740478598,43555.419366135524,47735.83530697759,52066.97021438058,56569.53773212169,61162.82894736842,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TKM,,,,,,,,,,,2322.594978893579,4761.794439764111,7421.658072193574,10351.330942042665,15099.238026124818,20139.936552696512,25912.08030460367,31953.285420944565,37562.989445011925,42144.8064130991,45655.59380378658,48500.34952813701,51096.57265262406,53575.1693828969,55607.50660128253,57317.91569086651,58831.47434597445,60240.11000634651,61688.57901726428,63214.66697609654,64716.96733300829,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TLS,,,,,,,,,,,1174.6987951807228,958.4158415841583,1317.615658362989,1842.9149797570847,2507.4515648286147,3467.7307425399035,4923.228346456693,7059.008160703074,10028.588807785889,13993.436754176613,19017.751479289942,25169.33096506809,32358.20895522388,40508.43373493976,49523.37583485125,59272.504592774036,69702.28536133416,80707.78816199377,92160.175879397,104076.582278481,116250.95541401273,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TON,,,,,,,,,,,3867.3469387755104,4138.6138613861385,4067.3076923076915,4314.285714285714,4698.11320754717,5556.603773584906,6876.190476190477,8631.067961165048,10800.0,13360.824742268043,16526.881720430105,20224.719101123592,24523.809523809523,28617.283950617286,33285.71428571429,37716.21621621622,42647.887323943665,47478.260869565216,53454.545454545456,58984.375,65672.13114754099,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TTO,,,,,,,,,,,13907.894736842109,20063.8783269962,23175.98806860552,24501.474926253693,28121.50220913107,32285.07795100223,36935.24096385542,41885.560675883266,46619.38534278959,50704.63791700569,54060.11854360711,57396.27659574468,61055.03731343284,64731.03448275863,68083.68200836821,71077.00892857145,74164.87455197133,77721.0796915167,81635.73407202215,85908.68263473055,90400.0,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TUN,,,,,,,,,,,6146.467851099831,7267.150928167876,8563.782081862419,9294.664842681259,11830.578512396694,15220.96705177578,19519.434628975265,24504.329004329004,29712.58278145696,34777.2813766857,39315.72379367721,43520.58254061789,47712.816116588096,52123.879810226674,56423.6306020824,60418.43240202513,64318.966357874204,68144.96589636567,72050.4103165299,76295.99730911537,80859.92171747122,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TUR,,,,,,,,,,,9823.693971207644,11460.208678807801,12541.675830217728,14867.950625016309,17543.240195464226,20599.36150325925,24134.26749176091,28052.946448316397,32236.61340383952,36501.651862775354,40734.894104178595,45034.63787674314,49377.64745738952,53763.877992535,58116.35621331973,62360.623003194894,66710.34296238105,71223.04078582105,75902.40821708654,80754.31964660728,85897.15939380093,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TWN,,,,,,,,,,,,,32258.3488947757,37942.11244774337,45616.20795107033,51385.239977893965,56534.511532371944,61867.09218010508,67449.02598849907,72778.47280140858,77643.5151337915,82170.41983744888,86025.83570024034,88839.50958192964,92079.56212617084,95327.76775845017,98784.73356317666,102453.78204720402,106685.88052229214,111503.48837209301,116797.19508351717,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,TZA,,,,,,,,,,,843.4103061284447,1039.2212407612476,1254.9452509979706,1492.600130411587,1846.6593258267324,2456.120819013505,3377.3772584883536,4684.642729201686,6423.205191179132,8662.512419807907,11475.023230101508,14890.047533489505,18907.283961553796,23482.1269765525,28553.217173929293,34004.88811299794,39881.75451529672,46140.332399469175,52722.820795055246,59618.55592966704,66764.53418979622,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,UGA,,,,,,,,,,,773.5513980093339,911.0829728113681,1149.169783096485,1315.9016478660913,1625.7428911035931,2134.7778409552434,2910.636124890575,4021.5855832068128,5537.812334868271,7554.106199144367,10161.867724659884,13426.199284821638,17381.077002876413,22022.900590617995,27328.94247390648,33246.50573145268,39779.70312532621,46871.574637919686,54431.94210874994,62395.02863409284,70650.67016494804,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,UKR,,,,,,,,,,,3717.8884071013667,5604.956951666525,6079.101390600247,7509.559340484884,9269.575780227993,11827.626748566356,15277.456931508194,19501.870026858105,24046.040845575062,28608.558299827688,33074.96931860627,37668.69657827904,42570.06520948197,47709.37464010135,52758.30582076678,57466.50407508027,62121.3253050842,66853.55902485081,71719.75920679887,76688.14279326277,81763.76336872015,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,URY,,,,,,,,,,,9556.492919554083,9632.560938910623,12595.42891065598,15232.516966656833,18187.315634218292,21831.45734597156,26267.26457399103,31298.606904906115,36576.448828606655,41912.70091396155,47287.24093264248,52562.980287337115,57631.83391003459,62526.93965517241,67166.60440791931,71616.28359953254,76369.174161897,81365.40120793786,86646.52014652014,92297.79951100246,98459.14602003165,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,USA,,,,,,,,,,,39735.9290043045,42524.509803921566,42164.28681890819,45703.85530464054,50950.28539863745,55751.490367191094,60436.59915421545,64879.91979071219,68873.07388612683,72431.91437266082,75433.6054765994,78252.06559617032,81110.20823928418,84159.80725443954,87119.84601806804,90035.60149671776,93330.19241019999,96883.20613779766,100715.95743324507,104935.6952810711,109530.00062164127,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,UZB,,,,,,,,,,,1624.0313206328703,2017.9211469534048,2865.6585899070865,3783.3984102635613,4935.928083229521,6577.712031558185,8733.811315857773,11408.586900464155,14469.043937636901,17664.409964043927,20838.849345622722,24038.74051542601,27345.52929085303,30844.90960989534,34393.00134589502,37819.764812302135,41212.24121706399,44584.571919911556,48014.363503837405,51525.0944414463,55000.047205438066,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,VCT,,,,,,,,,,,7481.48148148148,8834.862385321101,9513.761467889906,10348.623853211007,12101.851851851849,14084.11214953271,16500.0,19500.0,23000.0,26744.89795918368,30621.052631578943,34630.4347826087,39102.27272727273,43188.23529411764,47777.77777777778,52415.58441558442,56527.02702702702,61585.71428571428,66999.99999999999,71603.17460317462,77542.37288135593,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,VEN,,,,,,,,,,,9549.942500410712,9892.064206420642,10917.77087646653,12262.610605179874,13383.03145269857,15214.981997014138,17351.461360167334,19635.366557629404,22189.262721224037,25037.60238272524,28136.879113907322,31535.497171856,35257.08136259765,39227.271506459314,43322.5806451613,47466.99375557538,51806.6002633236,56317.92385906834,61071.951970443355,66065.24409957971,71232.30837637241,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,VNM,,,,,,,,,,,1574.3543513039947,2141.3282668558577,2844.9480921591844,3619.579507795948,4924.866206549857,6561.986595283827,8677.31799917421,11275.336690244974,14297.690427495385,17686.728968210155,21293.22772438508,25066.0010400416,29023.95459209851,33336.67104580431,37737.31599747981,42058.96406727829,46415.528144762386,50924.1187040854,55832.496377881864,61121.91481341876,66740.65199674001,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,VUT,,,,,,,,,,,3794.594594594595,3502.3696682464456,3987.5000000000005,4291.666666666666,4791.666666666666,5841.423948220065,7495.412844036698,9791.304347826088,12874.65181058496,16754.71698113208,21497.368421052633,27090.43927648579,33570.33248081841,40765.903307888046,48665.816326530614,57017.99485861182,65981.77083333333,75453.58090185675,85629.42779291552,96092.69662921347,107014.57725947522,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,WSM,,,,,,,,,,,3050.8474576271187,3838.8888888888887,3945.3551912568305,4262.295081967213,4770.491803278689,5668.508287292817,6971.590909090909,8578.947368421052,10603.658536585368,13057.324840764331,16073.825503355707,19482.2695035461,23212.12121212121,26800.0,30302.52100840336,34159.29203539823,38268.51851851851,42471.15384615384,47010.00000000001,51854.166666666664,57615.38461538461,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,YEM,,,,,,,,,,,2120.0135417254414,2236.040486222093,2372.926454080572,2031.6643721469463,2267.2505393309075,2707.4039472147615,3412.6617002393564,4388.094762095163,5599.826673537266,7001.796287672145,8584.980572835942,10358.34342356394,12331.159478274785,14485.219644329287,16746.715498197886,19060.26600966258,21421.869590305825,23841.876377130928,26336.756007574128,28895.903490352997,31461.412648412897,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,ZAF,,,,,,,,,,,7511.260053619304,8489.883455736195,9470.029720942293,10883.578899152606,12991.774662304191,15555.772752888137,18589.0401587193,22055.582455378757,25763.03760137626,29548.088270956272,33277.36430129603,37008.57998111123,40826.71381499638,44584.798739993836,48175.387916804226,51696.21535811393,55209.228362878,58684.6145548684,62176.9794118746,65706.54187384227,69243.58843363644,,,,,,,,,,
OECD Env-Growth,SSP1_v9_130325,ZMB,,,,,,,,,,,1028.7198588512056,1157.6513697435003,1383.7573535029414,1685.7336956521738,2112.4733150350717,2800.58651026393,3862.2089188777845,5364.8794193397325,7362.032832692979,9931.33135607184,13153.120949051343,17080.077018914937,21716.44025708443,27013.030819485866,32912.67664317211,39300.693092970054,46135.5154378269,53348.15385646318,60834.931987567266,68513.79864692879,76276.10858202663,,,,,,,,,,
